product_id,title,description,text
PROD_000078,Banana Republic Pink Casual Shirts,"This pink casual shirts from Banana Republic is perfect for formal events. Made from high-quality modal, it features a regular fit and elegant design. Available in size M. Care instructions: Dry clean only.","Title: Banana Republic Pink Casual Shirts
Description: This pink casual shirts from Banana Republic is perfect for formal events. Made from high-quality modal, it features a regular fit and elegant design. Available in size M. Care instructions: Dry clean only."
PROD_000079,H&M Beige Sandals in Leather,"This beige sandals from H&M is perfect for weekend. Made from high-quality leather, it features a tailored and formal design. Available in size 32. Care instructions: Hand wash.","Title: H&M Beige Sandals in Leather
Description: This beige sandals from H&M is perfect for weekend. Made from high-quality leather, it features a tailored and formal design. Available in size 32. Care instructions: Hand wash."
PROD_000080,Old Navy White Sandals,"This white sandals from Old Navy is perfect for special occasions. Made from high-quality polyester, it features a oversized and casual design. Available in size XXL. Care instructions: Machine wash. Perfect for winter season.","Title: Old Navy White Sandals
Description: This white sandals from Old Navy is perfect for special occasions. Made from high-quality polyester, it features a oversized and casual design. Available in size XXL. Care instructions: Machine wash. Perfect for winter season."
PROD_000081,COS Red Pants in Viscose,"This red pants from COS is perfect for special occasions. Made from high-quality viscose, it features a fitted and formal design. Available in size 8. Care instructions: Machine wash. Perfect for fall season.","Title: COS Red Pants in Viscose
Description: This red pants from COS is perfect for special occasions. Made from high-quality viscose, it features a fitted and formal design. Available in size 8. Care instructions: Machine wash. Perfect for fall season."
PROD_000082,COS Brown Belts,"This brown belts from COS is perfect for casual outings. Made from high-quality viscose, it features a tailored and classic design. Available in size XL. Care instructions: Hand wash. Perfect for fall season.","Title: COS Brown Belts
Description: This brown belts from COS is perfect for casual outings. Made from high-quality viscose, it features a tailored and classic design. Available in size XL. Care instructions: Hand wash. Perfect for fall season."
PROD_000083,Old Navy Beige Coats,"This beige coats from Old Navy is perfect for weekend. Made from high-quality wool, it features a oversized and elegant design. Available in size 36. Care instructions: Machine wash.","Title: Old Navy Beige Coats
Description: This beige coats from Old Navy is perfect for weekend. Made from high-quality wool, it features a oversized and elegant design. Available in size 36. Care instructions: Machine wash."
PROD_000084,Massimo Dutti Coral Leggings,"This coral leggings from Massimo Dutti is perfect for casual outings. Made from high-quality viscose, it features a tailored and trendy design. Available in size 34. Care instructions: Dry clean only.","Title: Massimo Dutti Coral Leggings
Description: This coral leggings from Massimo Dutti is perfect for casual outings. Made from high-quality viscose, it features a tailored and trendy design. Available in size 34. Care instructions: Dry clean only."
PROD_000085,PrettyLittleThing Burgundy Pajamas,"This burgundy pajamas from PrettyLittleThing is perfect for everyday wear. Made from high-quality spandex, it features a tailored and classic design. Available in size 6. Care instructions: Hand wash.","Title: PrettyLittleThing Burgundy Pajamas
Description: This burgundy pajamas from PrettyLittleThing is perfect for everyday wear. Made from high-quality spandex, it features a tailored and classic design. Available in size 6. Care instructions: Hand wash."
PROD_000086,J.Crew Gray Mini Dresses,"This gray mini dresses from J.Crew is perfect for everyday wear. Made from high-quality denim, it features a fitted and elegant design. Available in size 12. Care instructions: Dry clean only. Perfect for spring season.","Title: J.Crew Gray Mini Dresses
Description: This gray mini dresses from J.Crew is perfect for everyday wear. Made from high-quality denim, it features a fitted and elegant design. Available in size 12. Care instructions: Dry clean only. Perfect for spring season."
PROD_000087,American Eagle Teal Belts,"This teal belts from American Eagle is perfect for formal events. Made from high-quality modal, it features a loose fit and stylish design. Available in size 12. Care instructions: Hand wash.","Title: American Eagle Teal Belts
Description: This teal belts from American Eagle is perfect for formal events. Made from high-quality modal, it features a loose fit and stylish design. Available in size 12. Care instructions: Hand wash."
PROD_000088,Massimo Dutti Orange Mini Dresses,"This orange mini dresses from Massimo Dutti is perfect for everyday wear. Made from high-quality viscose, it features a regular fit and comfortable design. Available in size 8. Care instructions: Hand wash. Perfect for summer season.","Title: Massimo Dutti Orange Mini Dresses
Description: This orange mini dresses from Massimo Dutti is perfect for everyday wear. Made from high-quality viscose, it features a regular fit and comfortable design. Available in size 8. Care instructions: Hand wash. Perfect for summer season."
PROD_000089,COS Burgundy Dress Pants in Acrylic,"This burgundy dress pants from COS is perfect for weekend. Made from high-quality acrylic, it features a loose fit and elegant design. Available in size 30. Care instructions: Dry clean only. Perfect for summer season.","Title: COS Burgundy Dress Pants in Acrylic
Description: This burgundy dress pants from COS is perfect for weekend. Made from high-quality acrylic, it features a loose fit and elegant design. Available in size 30. Care instructions: Dry clean only. Perfect for summer season."
PROD_000090,Uniqlo Olive Swimwear,"This olive swimwear from Uniqlo is perfect for everyday wear. Made from high-quality denim, it features a slim fit and classic design. Available in size 30. Care instructions: Machine wash.","Title: Uniqlo Olive Swimwear
Description: This olive swimwear from Uniqlo is perfect for everyday wear. Made from high-quality denim, it features a slim fit and classic design. Available in size 30. Care instructions: Machine wash."
PROD_000091,H&M Gray Boots,"This gray boots from H&M is perfect for everyday wear. Made from high-quality viscose, it features a loose fit and trendy design. Available in size 8. Care instructions: Dry clean only.","Title: H&M Gray Boots
Description: This gray boots from H&M is perfect for everyday wear. Made from high-quality viscose, it features a loose fit and trendy design. Available in size 8. Care instructions: Dry clean only."
